26,4,((√(√(8 + 8))) + ((√(8 + 8))!)),
26,4,(((((√9)!)!) / (((√9)!) * ((√9)!))) + ((√9)!)),
27,6,(((1 + 1) + 1) ^ ((1 + 1) + 1)),
27,5,((2 + (2 / 2)) + ((2 ^ 2)!)),
27,2,(3 ^ 3),
27,4,((((√4) / (√4)) + (√4)) + (4!)),
27,5,(5 + ((((5!) - 5) - 5) / 5)),
27,4,((6/√(6+6))^6),
27,5,(√(7 + ((7 + (7 + (7!))) / 7))),
27,5,((((√(8 + 8))!) / 8) + ((√(8 + 8))!)),
27,2,((√9) ^ (√9)),
28,7,((1 + 1) * ((1 + 1) + (11 + 1))),
28,4,(((2 ^ 2)!) + (2 ^ 2)),
28,4,((3 / 3) + (3 ^ 3)),
28,2,((4!) + 4),
28,4,(5 + (((5!) - 5) / 5)),
28,5,(√((((6 + 6) / 6) ^ 6) + (6!))),
28,4,((7 + (7 + 7)) + 7),
28,4,((√(8 + 8)) + ((√(8 + 8))!)),
28,4,(((√9) / (√9)) + ((√9) ^ (√9))),
29,7,((((1 + 1) + 1) * (11 - 1)) - 1),
29,6,((2 + (2 / 2)) + (((2 ^ 2)!) + 2)),
29,4,((3 ^ 3) + ((3!) / 3)),
29,4,((((√4) / (√4)) + 4) + (4!)),
29,3,(5 + ((5!) / 5)),
29,4,(√(((6 + (6!)) / 6) + (6!))),
29,6,(((7 / 7) + 7) + (7 + (7 + 7))),
29,6,((√(8 + 8)) + ((8 / 8) + ((√(8 + 8))!))),
29,4,((((√9)!) / (√9)) + ((√9) ^ (√9))),
30,6,(((1 + 1) + 1) * (11 - 1)),
30,5,(22 + ((2 ^ 2) * 2)),
30,3,(3 + (3 ^ 3)),
30,3,((√4) + ((4!) + 4)),
30,3,(5 + (5 * 5)),
30,3,((6 * 6) - 6),
30,6,(((7!) / (((77 / 7) - 7)!)) / 7),
30,5,(((((√(8 + 8))!) / 8)!) + ((√(8 + 8))!)),
30,3,((√9) + ((√9) ^ (√9))),
31,6,((√(1 + 1) ^ (11 - 1)) - 1),
31,5,(((√√2 ^ ((2 ^ 2)!)) - 2) / 2),
31,4,(33 - ((3!) / 3)),
31,4,((4!) + (((4!) + 4) / 4)),
31,4,(55 - ((5!) / 5)),
31,5,((6 / 6) + ((6 * 6) - 6)),
31,5,(7 + (((77 / 7) - 7)!)),
31,5,((((√(8 + 8))!) - (8 / 8)) + 8),
31,4,((((((√9)!)!) / ((√9)!)) / (√9)) - 9),
32,5,(√(1 + 1) ^ (11 - 1)),
32,4,(((2 ^ 2) ^ 2) * 2),
32,4,(33 - (3 / 3)),
32,3,(√√(√4) ^ ((4!) - 4)),
32,4,(√(5 - (5 / 5)) ^ 5),
32,5,((6 + 6) + ((6!) / (6 * 6))),
32,6,((77 / 7) + (7 + (7 + 7))),
32,3,((√(8 + 8)) * 8),
32,4,((99 - (√9)) / (√9)),
33,5,(((1 + 1) + 1) * 11),
33,5,((22 / 2) + 22),
33,2,33,
33,4,(((√4) + (√√(√4) ^ (4!))) / (√4)),
33,5,(5 + (5 + (((5!) - 5) / 5))),
33,5,(((6/√(6+6))^6) + 6),
33,6,(((7!) / ((7 / 7) + 77)) - 7),
33,5,((8 / 8) + ((√(8 + 8)) * 8)),
33,3,(((√9) ^ (√9)) + ((√9)!)),
34,6,((((1 + 1) + 1) * 11) + 1),
34,5,(22 + (((2 ^ 2)!) / 2)),
34,4,((3 / 3) + 33),
34,4,(((√4) + ((√4) * 4)) + (4!)),
34,4,(5 + (5 + ((5!) / 5))),
34,5,((6 * 6) - ((6 + 6) / 6)),
34,6,((((7 / 7) - 7) - 7) - (7 / 7)),
34,5,((√(√(8 + 8))) + ((√(8 + 8)) * 8)),
34,4,((((√9)!) * ((√9)!)) - (((√9)!) / (√9))),
35,6,(11 + (((1 + 1) ^ (1 + 1))!)),
35,5,((22 / 2) + ((2 ^ 2)!)),
35,4,(33 + ((3!) / 3)),
35,4,((((4!) - (√4)) / (√4)) + (4!)),
35,4,(5 + (5 + (5 * 5))),
35,4,((6 * 6) - (6 / 6)),
35,4,(((7 / 7) - 7) - 7),
35,5,((88 / 8) + ((√(8 + 8))!)),
35,4,((((√9)!) * ((√9)!)) - ((√9) / (√9))),
36,5,(((1+1+1)!) ^ (1 + 1)),
36,4,(((2 + (2 / 2))!) ^ 2),
36,2,((3!) * (3!)),
36,3,((4!) + ((4!) / (√4))),
36,5,(5 + (55 - ((5!) / 5))),
36,2,(6 * 6),
36,6,((((7 / 7) - 7) - 7) + (7 / 7)),
36,4,(√√((((√(8 + 8))!) / 8)!) ^ 8),
36,2,(((√9)!) * ((√9)!)),
37,6,(1 + (((1+1+1)!) ^ (1 + 1))),
37,6,((22 / 2) + (((2 ^ 2)!) + 2)),
37,4,((3 / 3) + ((3!) * (3!))),
37,4,((4!) + (((√4) + (4!)) / (√4))),
37,5,(5 + (√(5 - (5 / 5)) ^ 5)),
37,4,((6 / 6) + (6 * 6)),
37,6,((7 / 7) - ((7 + 77) / 7)),
37,5,(888 / ((√(8 + 8))!)),
37,4,(((√9) / (√9)) + (((√9)!) * ((√9)!))),
38,7,((1 + 1) + (((1+1+1)!) ^ (1 + 1))),
38,5,(((2 ^ 2) ^ 2) + 22),
38,4,(((3!) * (3!)) + ((3!) / 3)),
38,4,((√4) + ((4!) + ((4!) / (√4)))),
38,5,(((((5!) + (5!)) / 5) - 5) - 5),
38,5,(((6 + 6) / 6) + (6 * 6)),
38,5,((7 / 7) - (77 / 7)),
38,6,((√(√(8 + 8))) + (√√((((√(8 + 8))!) / 8)!) ^ 8)),
38,4,((((√9)!) / (√9)) + (((√9)!) * ((√9)!))),
39,7,(((1 + 1) + 1) * ((1 + 1) + 11)),
39,6,(((22 - 2) * 2) - (2 / 2)),
39,3,(3 + ((3!) * (3!))),
39,5,((((4!) - (√4)) / (√4)) + ((4!) + 4)),
39,5,(5 + (5 + (5 + ((5!) / 5)))),
39,5,(((((6!) + (6!)) / 6) - 6) / 6),
39,6,((7 / 7) - ((77 - 7) / 7)),
39,6,(((8 + 8) - (8 / 8)) + ((√(8 + 8))!)),
39,3,((√9) + (((√9)!) * ((√9)!))),
40,7,((1 + 1) * ((1 + 1) * (11 - 1))),
40,4,((22 - 2) * 2),
40,3,(((3!)!) / (3 * (3!))),
40,3,((√4) * ((4!) - 4)),
40,5,((5 - (5 / 5)) * (5 + 5)),
40,4,((6!) / ((6 + 6) + 6)),
40,5,((7!) / ((7 / 7) + 77)),
40,4,((8 + 8) + ((√(8 + 8))!)),
40,3,(((((√9)!)!) / ((√9)!)) / (√9)),
41,8,(11 + (((1 + 1) + 1) * (11 - 1))),
41,6,(((22 * 2) - 2) - (2 / 2)),
41,4,((3 + (((3!)!) / (3!))) / 3),
41,4,(√(((4!) + (((√4) * 4)!)) / (4!))),
41,5,(((5!) - 55) - ((5!) / 5)),
41,5,((6 - (6 / 6)) + (6 * 6)),
41,5,(((7 / 7) - 7) - (7 / 7)),
41,5,((√√(8 - (8 / 8)) ^ 8) - 8),
41,4,(((√9) + ((((√9)!)!) / ((√9)!))) / (√9)),
42,7,((1 + 1) * ((11 - 1) + 11)),
42,4,((22 * 2) - 2),
42,3,(((3!) * (3!)) + (3!)),
42,3,(44 - (√4)),
42,5,(((((5!) + (5!)) - 5) / 5) - 5),
42,3,((6 * 6) + 6),
42,3,((7 / 7) - 7),
42,6,((√(√(8 + 8))) + ((8 + 8) + ((√(8 + 8))!))),
42,3,((((√9)!) * ((√9)!)) + ((√9)!)),
43,7,(11 + (√(1 + 1) ^ (11 - 1))),
43,5,((22 * 2) - (2 / 2)),
43,4,(3 + (((3!)!) / (3 * (3!)))),
43,4,(44 - ((√4) / (√4))),
43,4,((((5!) + (5!)) / 5) - 5),
43,5,((6 / 6) + ((6 * 6) + 6)),
43,5,((7 / 7) + ((7 / 7) - 7)),
43,6,((88 / 8) + ((√(8 + 8)) * 8)),
43,4,((√9) + (((((√9)!)!) / ((√9)!)) / (√9))),
44,6,((1 + 1) * ((1 + 1) * 11)),
44,3,(22 * 2),
44,5,((((3!) / 3) ^ 3) + ((3!) * (3!))),
44,2,44,
44,5,((((5!) / 5) - 5) + (5 * 5)),
44,6,(((6 + 6) / 6) + ((6 * 6) + 6)),
44,6,(((7 + 7) / 7) + ((7 / 7) - 7)),
44,4,(88 / (√(√(8 + 8)))),
44,4,(((((√9)!)!) / 9) - (((√9)!) * ((√9)!))),
45,7,(1 + ((1 + 1) * ((1 + 1) * 11))),
45,5,((22 * 2) + (2 / 2)),
45,4,((3 + (3!)) + ((3!) * (3!))),
45,4,(((√4) / (√4)) + 44),
45,4,((5 * (5 + 5)) - 5),
45,6,(6 + (((((6!) + (6!)) / 6) - 6) / 6)),
45,6,(((7 / 7) - (77 / 7)) + 7),
45,5,((((((√(8 + 8))!) / 8)!)!) / (8 + 8)),
45,3,((√9) * (9 + ((√9)!))),
46,7,((1 + 1) * (11 + (11 + 1))),
46,4,(22 + ((2 ^ 2)!)),
46,4,((3!) + (((3!)!) / (3 * (3!)))),
46,3,((√4) + 44),
46,5,(((((5!) - 5) - 5) + (5!)) / 5),
46,5,(6 + ((6!) / ((6 + 6) + 6))),
46,6,((7 / 7) - ((7 + (7 + 7)) / 7)),
46,6,((√(√(8 + 8))) + (88 / (√(√(8 + 8))))),
46,4,(((√9)!) + (((((√9)!)!) / ((√9)!)) / (√9))),
47,7,(11 + (((1+1+1)!) ^ (1 + 1))),
47,5,((((2 ^ 2)!) * 2) - (2 / 2)),
47,5,((33 / 3) + ((3!) * (3!))),
47,4,(((4!) - ((√4) / (√4))) + (4!)),
47,4,((((5!) + (5!)) - 5) / 5),
47,5,((66 / 6) + (6 * 6)),
47,5,((7 / 7) - ((7 + 7) / 7)),
47,5,((√((8 + (8!)) / 8)) - ((√(8 + 8))!)),
47,4,((((9!) / (((√9)!)!)) / 9) - 9),
48,6,((1 + 1) * (((1 + 1) ^ (1 + 1))!)),
48,3,(((2 ^ 2)!) * 2),
48,4,((((3!) / 3) ^ 3) * (3!)),
48,2,((√4) * (4!)),
48,3,(((5!) + (5!)) / 5),
48,4,((6 + 6) + (6 * 6)),
48,4,((7 / 7) - (7 / 7)),
48,4,((√(√(8 + 8))) * ((√(8 + 8))!)),
48,3,((9 * ((√9)!)) - ((√9)!)),
49,6,((1+(1+1+1)!) ^ (1 + 1)),
49,5,((((2 ^ 2)!) * 2) + (2 / 2)),
49,5,((3 + (3!)) + (((3!)!) / (3 * (3!)))),
49,4,(((√4) / (√4)) + ((√4) * (4!))),
49,4,((5 * 5) + ((5!) / 5)),
49,5,(√(((6!) + (√((6!) / 6) ^ 6)) / (6!))),
49,2,(7 / 7),
49,4,(√√(8 - (8 / 8)) ^ 8),
49,4,(9 + (((((√9)!)!) / ((√9)!)) / (√9))),
50,7,((1 + 1) * (1 + (((1 + 1) ^ (1 + 1))!))),
50,4,((((2 ^ 2)!) * 2) + 2),
50,5,((((((3!) / 3) ^ 3)!) / ((3!)!)) - (3!)),
50,3,((√4) + ((√4) * (4!))),
50,3,(5 * (5 + 5)),
50,5,(((6!) - ((6!) / 6)) / (6 + 6)),
50,4,((7 / 7) + (7 / 7)),
50,5,(√(√((√(8)+√(8)+√√√(8+8))^8))),
50,4,((((9!) / (((√9)!)!)) / 9) - ((√9)!)),
